turn,city,resource,price,demand,supply,traded,imported,exported,stock,satisfaction,city_money
250,Craftovo,Wood,0.3738,104.3819,56.8878,54.3912,25.2068,0.0000,46.8845,0.6024,228.2908
250,Craftovo,Tools,1.8585,20.4135,16.2020,4.0505,0.0000,12.1515,6.9677,0.6924,228.2908
251,Capitalist,Food,0.6609,48.9278,73.5758,38.7328,33.9147,34.8429,12.6370,0.9022,2890.4455
251,Capitalist,Wood,0.2621,211.3011,261.3234,104.2646,0.0000,157.0588,55.8891,0.9037,2890.4455
251,Capitalist,Tools,2.2297,10.5908,23.1097,8.8094,7.6934,14.3003,18.3936,1.0000,2890.4455
251,Farmland,Food,0.6064,79.9040,71.3994,35.6997,0.0000,35.6997,19.3480,0.7297,1380.8673
251,Farmland,Wood,0.4278,96.0665,63.0509,60.2915,88.4451,0.0000,53.6613,1.0000,1380.8673
251,Farmland,Tools,2.9925,11.8340,5.9552,0.0000,13.5853,0.0000,12.6012,1.0000,1380.8673
251,Forresty,Food,0.7341,21.0783,26.3367,23.4203,0.0000,0.0000,8.3793,0.5741,30.1194
251,Forresty,Wood,0.1324,161.3492,166.9592,58.3236,0.0000,0.0000,203.1447,0.6757,30.1194
251,Forresty,Tools,2.6856,5.6627,5.4608,5.4608,0.0000,0.0000,4.5755,0.7024,30.1194
251,Craftovo,Food,0.8577,30.1789,42.5537,11.7603,33.1008,0.0000,23.0201,0.9143,198.5677
251,Craftovo,Wood,0.4070,68.4049,62.8330,5.2743,60.7607,0.0000,83.1579,0.7062,198.5677
251,Craftovo,Tools,2.0444,18.6398,16.1966,6.7035,0.0000,8.0983,8.5179,0.8041,198.5677
252,Capitalist,Food,0.7270,127.0626,67.2912,54.2659,47.5000,0.0000,31.7460,0.9367,2830.7472
252,Capitalist,Wood,0.2883,335.5852,156.0455,104.2208,142.5000,41.7102,133.0205,0.9358,2830.7472
252,Capitalist,Tools,2.4527,25.3037,15.7164,15.7164,7.8753,0.0000,22.4608,1.0000,2830.7472
252,Farmland,Food,0.5457,35.1467,70.3395,20.3395,0.0000,50.0000,13.6048,0.7297,1415.3983
252,Farmland,Wood,0.3850,8.2090,58.3610,58.3610,0.0000,0.0000,29.2656,0.7936,1415.3983
252,Farmland,Tools,2.6933,4.7981,11.0607,11.0607,0.0000,0.0000,7.2136,1.0000,1415.3983
252,Forresty,Food,0.7074,23.7049,24.6001,24.6001,0.0000,0.0000,6.2024,0.6406,47.9954
252,Forresty,Wood,0.1192,160.9355,221.1340,71.1340,0.0000,150.0000,108.1713,0.9410,47.9954
252,Forresty,Tools,2.6174,5.7542,5.9043,5.9043,0.0000,0.0000,3.2598,0.7707,47.9954
252,Craftovo,Food,0.7720,20.9455,40.5317,25.4674,0.0000,0.0000,13.5615,0.6502,205.8591
252,Craftovo,Wood,0.3663,41.9919,105.9686,46.1476,39.6247,0.0000,80.5743,0.8487,205.8591
252,Craftovo,Tools,1.8399,0.8314,16.5797,8.2898,0.0000,8.2898,8.3246,0.8549,205.8591
253,Capitalist,Food,0.7406,82.6371,81.1189,40.5594,38.6284,40.5594,16.0474,0.9653,2867.0274
253,Capitalist,Wood,0.3171,247.4860,157.6995,79.6238,64.4434,78.0757,81.0833,0.9889,2867.0274
253,Capitalist,Tools,2.2274,15.7370,17.3288,3.9011,8.9685,13.4277,15.5662,1.0000,2867.0274
253,Farmland,Food,0.6003,78.3731,68.6631,28.0017,0.0000,40.6614,14.7806,0.7814,1380.2863
253,Farmland,Wood,0.4235,74.3872,52.3057,48.6681,74.1719,0.0000,45.7302,1.0000,1380.2863
253,Farmland,Tools,2.9626,6.1382,5.4991,0.0000,12.7563,0.0000,13.6188,1.0000,1380.2863
253,Forresty,Food,0.7781,40.7753,22.1331,22.1331,0.0000,0.0000,6.4968,0.5840,56.8880
253,Forresty,Wood,0.1311,187.7680,135.6703,67.8352,0.0000,67.8352,103.2403,0.9146,56.8880
253,Forresty,Tools,2.8791,11.1904,5.9503,5.9503,0.0000,0.0000,3.0948,0.7094,56.8880
253,Craftovo,Food,0.8258,32.5073,30.3884,11.1226,38.5315,0.0000,21.0071,0.8306,195.7983
253,Craftovo,Wood,0.3297,54.4917,93.5387,41.1012,0.0000,0.0000,69.0960,0.5946,195.7983
253,Craftovo,Tools,1.6559,5.0885,14.4825,5.0419,0.0000,9.4406,8.9368,0.7297,195.7983
254,Capitalist,Food,0.8146,86.1364,72.4094,10.8943,68.2100,0.0000,46.7052,0.9008,2784.4877
254,Capitalist,Wood,0.3488,215.7578,173.3372,44.8104,141.1468,0.0000,198.4657,0.8624,2784.4877
254,Capitalist,Tools,2.4501,28.2161,14.7715,7.3857,12.3260,7.3857,16.7110,1.0000,2784.4877
254,Farmland,Food,0.5403,42.6815,76.8993,5.0993,0.0000,71.8000,11.8022,0.5018,1408.7737
254,Farmland,Wood,0.3811,11.9367,64.5500,64.5500,0.0000,0.0000,19.1893,0.8722,1408.7737
254,Farmland,Tools,2.6663,4.8027,10.3491,5.3582,7.0164,0.0000,13.7705,1.0000,1408.7737
254,Forresty,Food,0.8560,43.4925,25.0897,25.0897,0.0000,0.0000,5.7508,0.6259,71.9746
254,Forresty,Wood,0.1442,188.7945,139.4980,34.8745,0.0000,104.6235,76.0887,0.8028,71.9746
254,Forresty,Tools,3.1670,10.9692,5.8524,5.8524,0.0000,0.0000,2.8000,0.6850,71.9746
254,Craftovo,Food,0.7432,22.6507,34.9439,34.9439,0.0000,0.0000,5.3034,0.8444,234.7639
254,Craftovo,Wood,0.2967,34.8781,95.7784,51.8263,0.0000,43.9521,21.5451,0.7132,234.7639
254,Craftovo,Tools,1.4903,5.2797,14.9907,2.0160,0.0000,12.9748,7.0872,0.7228,234.7639
255,Capitalist,Food,0.7332,43.5245,108.2168,6.4842,47.5000,74.4678,27.6844,0.7097,2795.2794
255,Capitalist,Wood,0.3139,162.0671,260.6419,53.9261,95.8535,0.0000,246.2344,0.8543,2795.2794
255,Capitalist,Tools,2.2051,14.6136,16.7658,7.9179,12.3747,8.3829,17.3844,1.0000,2795.2794
255,Farmland,Food,0.5943,71.1921,64.7001,14.7001,0.0000,50.0000,13.2141,0.6138,1443.5992
255,Farmland,Wood,0.3430,49.5386,56.6779,56.6779,0.0000,0.0000,17.7280,0.6992,1443.5992
255,Farmland,Tools,2.3997,5.6064,9.4938,9.4938,0.0000,0.0000,8.1449,1.0000,1443.5992
255,Forresty,Food,0.9416,42.0845,24.5300,4.8377,38.6828,0.0000,19.9251,0.7443,23.8136
255,Forresty,Wood,0.1586,200.3590,144.3646,43.4662,0.0000,100.8984,72.0546,0.6983,23.8136
255,Forresty,Tools,3.4837,10.2739,6.1647,4.6807,7.9637,0.0000,6.4232,0.9459,23.8136
255,Craftovo,Food,0.8175,51.4926,23.2339,23.2339,32.0616,0.0000,8.0119,1.0000,237.3079
255,Craftovo,Wood,0.3264,104.1145,52.9422,52.9422,0.0000,0.0000,23.9072,0.6478,237.3079
255,Craftovo,Tools,1.6394,21.7351,14.8869,1.8609,0.0000,13.0260,7.7336,0.5373,237.3079
256,Capitalist,Food,0.6599,39.4675,82.7502,43.0697,0.0000,39.6805,12.4253,0.6710,2860.1464
256,Capitalist,Wood,0.2825,181.0317,310.8437,97.0662,99.1485,100.0000,188.5807,0.9783,2860.1464
256,Capitalist,Tools,1.9846,12.5177,15.4513,9.4986,0.0000,5.9527,9.9493,0.9698,2860.1464
256,Farmland,Food,0.6049,76.9550,75.6037,73.3110,0.0000,0.0000,28.7607,1.0000,1429.4718
256,Farmland,Wood,0.3773,114.2819,49.6468,49.6468,47.5000,0.0000,23.5717,0.9272,1429.4718
256,Farmland,Tools,2.6397,12.1851,5.1303,5.1303,0.0000,0.0000,3.3847,0.9951,1429.4718
256,Forresty,Food,0.8474,18.1147,38.7356,24.9007,0.0000,0.0000,14.3282,0.6082,21.1009
256,Forresty,Wood,0.1439,138.3563,152.5138,48.1470,0.0000,104.3669,73.8109,0.6757,21.1009
256,Forresty,Tools,3.1354,1.9398,7.1755,3.9975,5.6550,0.0000,7.2985,0.9459,21.1009
256,Craftovo,Food,0.8993,40.9159,28.7734,0.0000,37.6964,0.0000,24.0394,0.7104,189.2810
256,Craftovo,Wood,0.3590,102.5628,59.0761,29.8774,47.5000,0.0000,67.0733,0.5946,189.2810
256,Craftovo,Tools,1.8033,20.7236,15.0795,7.8321,0.0000,0.0000,16.0747,0.7297,189.2810
257,Capitalist,Food,0.7258,96.3005,65.1264,65.1264,48.6153,0.0000,27.1434,1.0000,2870.6535
257,Capitalist,Wood,0.2543,194.8959,229.1239,54.9473,0.0000,174.1765,54.5647,0.7312,2870.6535
257,Capitalist,Tools,2.1831,35.5313,14.7693,7.3846,16.4016,7.3846,15.6079,1.0000,2870.6535
257,Farmland,Food,0.5444,54.4451,74.4349,23.2609,0.0000,51.1740,16.6654,0.8167,1391.4833
257,Farmland,Wood,0.4150,117.4896,56.5720,0.4656,134.3693,0.0000,90.5756,0.9610,1391.4833
257,Farmland,Tools,2.9036,19.0034,6.4032,6.4032,7.0154,0.0000,5.7281,1.0000,1391.4833
257,Forresty,Food,0.7627,14.7906,31.7561,16.4340,0.0000,0.0000,12.9817,0.5405,21.1009
257,Forresty,Wood,0.1544,146.6405,136.6724,91.5431,0.0000,0.0000,150.8427,0.6757,21.1009
257,Forresty,Tools,2.8218,2.7325,8.4653,7.4778,0.0000,0.0000,4.1572,0.9023,21.1009
257,Craftovo,Food,0.8093,20.3172,39.5833,39.5833,0.0000,0.0000,8.8058,0.7751,216.7623
257,Craftovo,Wood,0.3231,47.7774,79.9029,62.9487,31.0984,0.0000,54.8097,0.8879,216.7623
257,Craftovo,Tools,1.6230,0.8433,23.0197,5.7549,0.0000,17.2648,7.3563,0.9453,216.7623
258,Capitalist,Food,0.7335,77.2849,76.4778,40.4148,33.2097,36.0630,17.2443,0.9174,2864.0355
258,Capitalist,Wood,0.2797,271.0888,138.3346,138.3346,136.5025,0.0000,133.9066,1.0000,2864.0355
258,Capitalist,Tools,2.4014,27.7790,17.4148,1.3877,13.0043,16.0271,11.4570,0.9843,2864.0355
258,Farmland,Food,0.5688,73.0430,69.9152,34.9576,0.0000,34.9576,13.6466,0.9560,1373.3597
258,Farmland,Wood,0.3735,75.9674,105.0107,91.6352,0.0000,0.0000,49.7303,0.9102,1373.3597
258,Farmland,Tools,3.1940,10.0407,6.4763,0.1936,15.2258,0.0000,14.7291,1.0000,1373.3597
258,Forresty,Food,0.7081,27.6674,29.7987,29.7987,0.0000,0.0000,5.9052,0.6956,41.0663
258,Forresty,Wood,0.1390,97.0566,191.5825,47.8956,0.0000,143.6869,87.3315,0.8776,41.0663
258,Forresty,Tools,2.5396,0.0000,5.7827,5.7827,0.0000,0.0000,2.8610,0.7346,41.0663
258,Craftovo,Food,0.8903,37.1510,24.4740,24.4740,34.2598,0.0000,11.4629,0.9908,221.5384
258,Craftovo,Wood,0.3554,78.1407,60.7156,60.7156,0.0000,0.0000,44.9283,0.6439,221.5384
258,Craftovo,Tools,1.7853,18.4851,15.6443,1.9555,0.0000,13.6888,7.2079,0.5984,221.5384
259,Capitalist,Food,0.7982,77.2102,70.9490,26.4591,50.0551,44.4899,24.0393,0.7634,2881.4601
259,Capitalist,Wood,0.2518,138.2408,161.1434,31.6138,0.0000,129.5296,50.9550,0.7372,2881.4601
259,Capitalist,Tools,2.6415,31.7384,17.1540,16.2511,13.3586,0.0000,21.2246,1.0000,2881.4601
259,Farmland,Food,0.5119,43.4560,70.2527,17.5632,0.0000,52.6896,12.5156,0.6620,1396.4939
259,Farmland,Wood,0.3362,10.9759,66.5139,52.7213,30.8150,0.0000,59.4737,0.7394,1396.4939
259,Farmland,Tools,2.8746,4.7690,11.5882,8.7598,0.0000,0.0000,9.2135,1.0000,1396.4939
259,Forresty,Food,0.7789,42.3451,24.5626,24.5626,0.0000,0.0000,6.4888,0.6184,41.0663
259,Forresty,Wood,0.1528,182.0553,146.4295,130.9528,0.0000,0.0000,140.5945,0.9459,41.0663
259,Forresty,Tools,2.7936,7.9072,4.9557,4.9557,0.0000,0.0000,3.1911,0.6214,41.0663
259,Craftovo,Food,0.9793,31.2023,26.2669,0.0000,42.2654,0.0000,19.5152,0.9084,180.9796
259,Craftovo,Wood,0.3726,63.8636,60.9246,0.0000,92.2382,0.0000,88.3166,0.8688,180.9796
259,Craftovo,Tools,1.9638,19.8587,16.0705,2.0088,0.0000,14.0617,7.5307,0.4740,180.9796
260,Capitalist,Food,0.7184,69.3876,80.0945,34.1755,47.5000,33.5079,25.6486,0.9120,2861.0891
260,Capitalist,Wood,0.2769,349.6293,153.9150,79.9244,72.2089,73.9906,72.9940,0.8217,2861.0891
260,Capitalist,Tools,2.3774,10.5226,18.3622,9.5974,10.8289,0.0000,27.6846,1.0000,2861.0891
260,Farmland,Food,0.5631,82.9171,73.2538,23.2538,0.0000,50.0000,13.9662,0.7350,1404.6240
260,Farmland,Wood,0.3698,75.2879,60.7798,60.7798,70.2911,0.0000,65.0051,1.0000,1404.6240
260,Farmland,Tools,2.5871,5.5431,7.9147,7.9147,0.0000,0.0000,4.4468,1.0000,1404.6240
260,Forresty,Food,0.8568,37.5794,24.4811,24.4811,0.0000,0.0000,5.7431,0.6173,51.6354
260,Forresty,Wood,0.1390,138.2963,152.0188,76.0094,0.0000,76.0094,109.2350,0.9459,51.6354
260,Forresty,Tools,3.0730,9.7445,6.1389,6.1389,0.0000,0.0000,2.8917,0.7053,51.6354
260,Craftovo,Food,0.8814,8.5270,39.4744,0.0000,31.8325,0.0000,24.6461,0.7213,182.6515
260,Craftovo,Wood,0.3353,19.2106,101.6331,8.6222,0.0000,0.0000,91.6669,0.4616,182.6515
260,Craftovo,Tools,1.7674,0.8370,15.1984,2.4725,0.0000,11.3988,8.0533,0.5754,182.6515
261,Capitalist,Food,0.6466,55.7042,79.4315,11.0536,0.0000,68.3779,12.7473,0.4570,2918.6169
261,Capitalist,Wood,0.3046,254.6234,160.1616,110.1616,99.7617,50.0000,89.5144,1.0000,2918.6169
261,Capitalist,Tools,2.1396,14.8415,22.5747,9.7236,12.1561,9.7706,25.1050,1.0000,2918.6169
261,Farmland,Food,0.5787,79.0584,76.9280,58.8123,0.0000,0.0000,31.8292,0.9521,1389.3931
261,Farmland,Wood,0.4068,73.4747,59.5916,59.5916,47.5000,0.0000,54.7333,1.0000,1389.3931
261,Farmland,Tools,2.8459,10.6623,5.1177,5.1177,0.0000,0.0000,3.1460,0.7481,1389.3931
261,Forresty,Food,0.9425,39.1665,25.8348,5.0607,33.4563,0.0000,16.6330,0.7818,4.7697
261,Forresty,Wood,0.1528,162.1421,147.5807,31.2220,0.0000,105.0123,102.9773,0.7163,4.7697
261,Forresty,Tools,3.3803,10.2102,5.6144,1.4111,9.2820,0.0000,7.4828,0.9193,4.7697
261,Craftovo,Food,0.7932,9.8847,46.3722,4.5922,31.5027,0.0000,27.9665,0.7297,187.2203
261,Craftovo,Wood,0.3018,22.5531,123.8795,21.5913,0.0000,0.0000,101.6665,0.4099,187.2203
261,Craftovo,Tools,1.5907,0.9997,17.0611,4.2653,0.0000,12.7959,7.4595,0.7024,187.2203
262,Capitalist,Food,0.7112,121.2158,69.4783,69.4783,37.5307,0.0000,29.0544,0.9215,2888.5794
262,Capitalist,Wood,0.3351,259.3892,169.9562,86.7745,157.7406,0.0000,189.1554,1.0000,2888.5794
262,Capitalist,Tools,2.3536,22.2565,18.6990,1.1687,10.7390,17.5303,16.0637,1.0000,2888.5794
262,Farmland,Food,0.5208,57.5844,79.0120,39.5060,0.0000,39.5060,16.5096,0.9891,1369.0269
262,Farmland,Wood,0.4136,63.7367,62.6874,62.6874,0.0000,0.0000,28.6980,0.8541,1369.0269
262,Farmland,Tools,3.1304,11.3586,5.9510,1.5392,16.6538,0.0000,13.3082,1.0000,1369.0269
262,Forresty,Food,0.8483,5.0607,39.3179,25.0430,0.0000,0.0000,11.4918,0.6424,21.2428
262,Forresty,Wood,0.1375,31.2220,159.7478,39.9370,0.0000,119.8109,84.9514,0.6757,21.2428
262,Forresty,Tools,3.0422,0.0000,10.0563,6.9826,0.0000,0.0000,7.2140,0.6684,21.2428
262,Craftovo,Food,0.7139,14.9819,43.6641,43.6641,0.0000,0.0000,6.1531,0.9055,221.1509
262,Craftovo,Wood,0.2716,32.2082,123.1526,76.9206,0.0000,46.2319,38.7714,0.7002,221.1509
262,Craftovo,Tools,1.4316,1.8249,15.0723,3.7681,0.0000,11.3042,7.5063,0.7112,221.1509
263,Capitalist,Food,0.6401,61.3937,79.8129,32.0949,32.4506,39.9064,25.4824,0.7940,2874.5855
263,Capitalist,Wood,0.3016,119.1263,234.6739,27.2666,90.5297,50.0000,213.7761,0.8036,2874.5855
263,Capitalist,Tools,2.5889,27.6335,17.4466,11.4771,12.8153,0.0000,24.9417,1.0000,2874.5855
263,Farmland,Food,0.4687,51.6166,68.3170,34.1585,0.0000,34.1585,20.0459,0.7702,1369.9600
263,Farmland,Wood,0.3722,23.6058,59.6503,52.6512,47.5000,0.0000,48.1044,0.8133,1369.9600
263,Farmland,Tools,2.8174,4.7779,9.6897,5.7592,0.0000,0.0000,8.9560,0.8995,1369.9600
263,Forresty,Food,0.7634,25.0430,31.6500,31.6500,0.0000,0.0000,5.7477,0.7007,33.0347
263,Forresty,Wood,0.1237,102.8482,127.0592,31.7648,0.0000,95.2944,73.1952,0.7550,33.0347
263,Forresty,Tools,2.7380,0.0000,8.1185,7.2399,0.0000,0.0000,6.0183,0.7242,33.0347
263,Craftovo,Food,0.7853,44.9493,22.1809,22.1809,37.9111,0.0000,11.0020,1.0000,222.4197
263,Craftovo,Wood,0.2988,86.5159,54.9358,54.9358,0.0000,0.0000,37.8455,0.6588,222.4197
263,Craftovo,Tools,1.5748,21.5982,14.3891,0.8993,0.0000,13.4898,7.9894,0.4816,222.4197
264,Capitalist,Food,0.5767,62.7712,69.6694,8.7087,0.0000,60.9607,14.6372,0.4411,2913.1098
264,Capitalist,Wood,0.2714,224.9826,268.3054,164.0189,63.6694,87.2175,139.5392,1.0000,2913.1098
264,Capitalist,Tools,2.3300,10.5438,21.4917,9.8837,11.6105,0.0000,30.5218,1.0000,2913.1098
264,Farmland,Food,0.5156,75.5574,68.2854,45.6405,0.0000,0.0000,38.7529,0.7963,1356.3893
264,Farmland,Wood,0.3489,52.9178,56.4627,56.4627,47.5000,0.0000,39.2618,1.0000,1356.3893
264,Farmland,Tools,2.5357,5.5598,8.2463,7.2295,0.0000,0.0000,7.1689,0.7129,1356.3893
264,Forresty,Food,0.8398,30.2208,26.5580,6.5203,33.0930,0.0000,21.0784,0.6945,14.3670
264,Forresty,Wood,0.1361,180.2654,134.0408,67.0204,0.0000,67.0204,101.0188,0.6757,14.3670
264,Forresty,Tools,2.4642,3.2474,6.4447,5.8303,0.0000,0.0000,4.2834,0.8029,14.3670
264,Craftovo,Food,0.8638,31.3275,27.0956,22.7188,24.8197,0.0000,11.1346,0.9164,216.1340
264,Craftovo,Wood,0.3286,82.1586,61.5054,52.3343,35.3566,0.0000,59.0757,0.7047,216.1340
264,Craftovo,Tools,1.7322,21.1444,16.2955,4.0739,0.0000,12.2216,7.3913,0.6941,216.1340
265,Capitalist,Food,0.6344,132.0877,66.2728,36.6714,47.5000,29.6014,27.3690,0.7982,2908.3905
265,Capitalist,Wood,0.2986,214.1208,172.5318,64.9610,114.3786,50.0000,164.1532,0.9703,2908.3905
265,Capitalist,Tools,2.0970,21.9500,26.1265,21.9500,0.0000,0.0000,26.4798,1.0000,2908.3905
265,Farmland,Food,0.4641,68.4256,87.4289,37.4289,0.0000,50.0000,17.6997,1.0000,1386.5229
265,Farmland,Wood,0.3704,61.9916,58.3799,58.3799,0.0000,0.0000,20.5419,0.8259,1386.5229
265,Farmland,Tools,2.2821,5.6501,6.4561,6.4561,0.0000,0.0000,4.0785,0.8979,1386.5229
265,Forresty,Food,0.7558,17.1083,35.7132,35.7132,0.0000,0.0000,7.0374,0.7970,29.1164
265,Forresty,Wood,0.1225,103.3663,153.8966,33.4981,0.0000,120.3986,83.9849,0.6983,29.1164
265,Forresty,Tools,2.2178,0.0000,5.6593,5.6593,0.0000,0.0000,4.3239,0.6422,29.1164
265,Craftovo,Food,0.8974,29.0324,27.9469,0.0000,28.1214,0.0000,19.9409,0.6870,175.9702
265,Craftovo,Wood,0.3615,72.8308,63.5924,3.8573,47.5000,0.0000,91.6413,0.5946,175.9702
265,Craftovo,Tools,1.9055,18.9746,16.6125,2.6859,0.0000,0.0000,19.5681,0.5199,175.9702
266,Capitalist,Food,0.6978,117.6637,69.5042,29.1353,32.8622,40.3688,17.3342,0.8420,2877.6941
266,Capitalist,Wood,0.3284,252.6782,203.6903,92.3313,89.7408,50.0000,155.2416,0.9710,2877.6941
266,Capitalist,Tools,2.3067,22.3307,18.0674,0.0000,22.3307,0.0000,40.6847,1.0000,2877.6941
266,Farmland,Food,0.5105,83.2522,69.1835,34.5917,0.0000,34.5917,16.7013,0.9128,1387.7602
266,Farmland,Wood,0.4075,105.8863,53.1003,53.1003,47.5000,0.0000,26.9464,0.9075,1387.7602
266,Farmland,Tools,2.5103,15.5322,5.3469,5.3469,0.0000,0.0000,3.5444,0.7117,1387.7602
266,Forresty,Food,0.6802,20.1201,25.4902,25.4902,0.0000,0.0000,5.9752,0.6579,41.8460
266,Forresty,Wood,0.1348,206.1814,125.9520,31.4880,0.0000,94.4640,79.6744,0.7037,41.8460
266,Forresty,Tools,2.4396,7.1726,5.6738,5.6738,0.0000,0.0000,4.3510,0.6866,41.8460
266,Craftovo,Food,0.8077,10.4018,42.5782,9.0475,38.3504,0.0000,29.4529,0.7297,192.6997
266,Craftovo,Wood,0.3253,22.5850,98.1934,64.5210,0.0000,0.0000,52.2280,0.8330,192.6997
266,Craftovo,Tools,1.7149,0.8380,27.7496,4.2437,0.0000,23.5060,6.7671,0.7297,192.6997
267,Capitalist,Food,0.6280,66.4447,74.3882,37.1941,31.9499,37.1941,13.3085,0.8712,2918.1509
267,Capitalist,Wood,0.2956,111.2868,204.1240,113.9779,58.7624,88.1449,99.5175,0.9411,2918.1509
267,Capitalist,Tools,2.0761,18.8766,32.6632,6.7455,12.1311,16.3685,31.2698,1.0000,2918.1509
267,Farmland,Food,0.5615,75.3352,67.2630,33.6315,0.0000,33.6315,20.0379,0.7297,1336.3094
267,Farmland,Wood,0.4482,91.0404,57.7331,44.7397,83.7376,0.0000,53.3180,0.9828,1336.3094
267,Farmland,Tools,2.7613,15.7983,6.0515,0.0000,15.5501,0.0000,12.8368,1.0000,1336.3094
267,Forresty,Food,0.7482,33.0640,23.7822,23.7822,0.0000,0.0000,6.8141,0.6074,51.0148
267,Forresty,Wood,0.1482,207.7741,152.8402,90.9851,0.0000,61.8551,90.7687,0.8915,51.0148
267,Forresty,Tools,2.6835,8.9815,5.5764,5.5764,0.0000,0.0000,3.3217,0.7157,51.0148
267,Craftovo,Food,0.7269,31.8412,43.5499,26.5964,35.3344,0.0000,23.1635,1.0000,194.5249
267,Craftovo,Wood,0.2928,31.9464,79.8679,72.2261,0.0000,0.0000,53.1242,0.5946,194.5249
267,Craftovo,Tools,1.5434,9.7701,14.5938,1.8242,0.0000,12.7696,6.8799,0.5694,194.5249
268,Capitalist,Food,0.6909,110.6725,73.1795,73.1795,36.1016,0.0000,27.8730,0.9669,2901.9616
268,Capitalist,Wood,0.3107,174.3598,165.8437,74.0008,97.2377,50.0000,141.8176,0.8728,2901.9616
268,Capitalist,Tools,2.0496,22.3681,22.6572,8.7422,13.6259,11.3286,27.7613,1.0000,2901.9616
268,Farmland,Food,0.5054,37.1523,76.0034,37.1523,0.0000,38.0017,23.2648,0.7297,1339.9765
268,Farmland,Wood,0.4034,8.1514,72.5393,21.9650,47.5000,0.0000,76.0516,0.7297,1339.9765
268,Farmland,Tools,2.4852,4.8354,11.2572,10.1649,0.0000,0.0000,7.5378,1.0000,1339.9765
268,Forresty,Food,0.8231,40.3178,24.3003,24.3003,0.0000,0.0000,6.0533,0.6147,31.0714
268,Forresty,Wood,0.1631,181.3061,145.0457,72.5229,0.0000,72.5229,95.2256,0.7862,31.0714
268,Forresty,Tools,2.9519,11.8231,5.6425,5.6425,10.7622,0.0000,8.8555,0.9459,31.0714
268,Craftovo,Food,0.7332,35.0332,34.7318,34.7318,0.0000,0.0000,6.2805,0.8932,226.9905
268,Craftovo,Wood,0.2635,22.2279,59.6652,29.8326,0.0000,29.8326,24.2547,0.6649,226.9905
268,Craftovo,Tools,1.3891,12.1859,15.2992,0.9562,0.0000,14.3430,7.5150,0.4732,226.9905
269,Capitalist,Food,0.7599,91.5810,73.2198,36.6099,50.9300,36.6099,27.8903,0.8706,2918.4329
269,Capitalist,Wood,0.2797,173.1107,204.5396,70.1400,0.0000,134.3996,68.4098,0.7079,2918.4329
269,Capitalist,Tools,2.2545,20.9366,18.9837,7.1490,13.7876,0.0000,35.9249,1.0000,2918.4329
269,Farmland,Food,0.5182,73.3019,71.4808,17.8702,0.0000,53.6106,14.9488,0.7799,1327.1387
269,Farmland,Wood,0.3631,69.2270,90.7678,10.4325,127.6796,0.0000,121.0414,1.0000,1327.1387
269,Farmland,Tools,2.2367,5.6679,6.4320,6.4320,0.0000,0.0000,5.1617,0.8285,1327.1387
269,Forresty,Food,0.7408,24.3664,27.7330,27.0738,0.0000,0.0000,8.1296,0.5839,31.0714
269,Forresty,Wood,0.1794,162.0059,141.4277,67.7482,0.0000,0.0000,160.8349,0.6757,31.0714
269,Forresty,Tools,2.6567,4.5003,5.6396,5.6396,0.0000,0.0000,4.3773,0.9459,31.0714
269,Craftovo,Food,0.8065,48.9438,26.9739,26.9739,34.7794,0.0000,11.3472,1.0000,223.3571
269,Craftovo,Wood,0.2899,123.6731,52.4690,52.4690,0.0000,0.0000,27.1138,0.6421,223.3571
269,Craftovo,Tools,1.5280,22.5132,14.9814,0.4682,0.0000,14.5133,8.1846,0.4386,223.3571
270,Capitalist,Food,0.7582,79.6246,79.8081,37.4630,61.0652,42.3451,24.5307,1.0000,2934.2196
270,Capitalist,Wood,0.3076,224.0832,150.4867,139.1232,98.9084,0.0000,125.7410,0.9891,2934.2196
270,Capitalist,Tools,2.0291,18.9222,26.2621,3.6033,7.2722,22.6588,16.8262,1.0000,2934.2196
270,Farmland,Food,0.5231,75.0512,74.3599,10.0807,0.0000,64.2792,13.7933,0.5596,1344.7907
270,Farmland,Wood,0.3268,67.3245,108.8420,108.8420,0.0000,0.0000,56.5419,1.0000,1344.7907
270,Farmland,Tools,2.4603,10.0246,5.2755,5.2755,10.2694,0.0000,9.6884,1.0000,1344.7907
270,Forresty,Food,0.7826,26.2572,24.8531,19.1445,0.0000,0.0000,10.2604,0.5405,14.9825
270,Forresty,Wood,0.1614,131.3510,208.2281,47.8176,0.0000,104.1141,139.5567,0.6757,14.9825
270,Forresty,Tools,2.9224,6.0560,4.9247,4.6970,11.2564,0.0000,10.1014,0.9459,14.9825
270,Craftovo,Food,0.8872,31.5658,24.8102,3.4468,40.2278,0.0000,19.0543,0.8801,206.0071
270,Craftovo,Wood,0.3189,95.5221,59.3034,59.3034,0.0000,0.0000,34.6761,0.5946,206.0071
270,Craftovo,Tools,1.6808,21.4655,15.3098,7.6549,0.0000,7.6549,7.5774,0.9479,206.0071
271,Capitalist,Food,0.7542,80.2957,80.7219,25.5320,53.3015,0.0000,54.9678,0.7842,2915.0765
271,Capitalist,Wood,0.2769,136.2787,181.0860,42.4274,86.5343,100.0000,134.6344,0.7623,2915.0765
271,Capitalist,Tools,2.2320,29.2937,15.3189,15.3189,2.6642,0.0000,16.4895,1.0000,2915.0765
271,Farmland,Food,0.5064,72.4267,74.8091,18.7023,0.0000,56.1068,13.6636,0.6705,1359.3591
